tenure,salary,raise_pct,performance,overtime_hours,months_since_promotion,department,age,attendance_anomalies,attrition
30.6,18218.0,1.0,3,19.5,120.0,市场部,52.0,1,0
22.6,13659.0,2.0,3,18.9,78.0,市场部,50.0,1,1
26.7,20157.0,4.4,3,8.6,120.0,技术部,54.0,3,0
5.3,8489.0,4.7,3,22.1,45.0,人事部,37.0,4,0
0.0,10275.0,0.0,3,52.0,0.0,技术部,24.0,2,1
4.2,8458.0,5.8,3,34.9,43.0,财务部,25.0,1,0
8.5,9412.0,4.7,2,49.2,120.0,人事部,35.0,2,0
3.3,8569.0,0.0,5,40.3,15.0,运营部,31.0,1,0
6.3,10115.0,3.6,4,17.8,120.0,人事部,28.0,2,0
26.4,17544.0,1.6,2,0.0,120.0,销售部,53.0,2,1
5.6,8456.0,2.6,3,11.5,40.0,人事部,28.0,2,0
23.9,15073.0,0.0,3,16.6,120.0,人事部,54.0,3,0
17.0,17272.0,5.2,4,15.0,120.0,销售部,47.0,0,0
17.8,19891.0,9.3,4,49.6,120.0,技术部,43.0,1,0
12.4,12851.0,4.8,4,49.4,120.0,运营部,44.0,1,0
1.2,10521.0,0.0,4,74.2,13.0,技术部,33.0,2,1
21.4,14430.0,4.9,2,14.7,120.0,财务部,43.0,2,0
3.6,11033.0,3.4,3,61.9,10.0,销售部,28.0,4,0
25.8,21189.0,0.7,1,61.8,120.0,技术部,53.0,0,0
11.0,11818.0,5.1,3,25.4,115.0,人事部,32.0,3,0
5.4,11780.0,6.6,3,39.5,120.0,技术部,30.0,1,0
21.9,13604.0,2.0,4,54.8,120.0,人事部,45.0,3,0
12.6,11688.0,0.0,3,28.8,120.0,人事部,44.0,0,0
12.1,15148.0,0.0,4,27.3,72.0,技术部,37.0,1,1
13.8,16540.0,2.0,3,17.5,87.0,销售部,43.0,3,0
2.4,6618.0,3.5,3,0.0,19.0,人事部,27.0,3,0
22.4,15488.0,2.5,4,31.4,120.0,财务部,44.0,3,1
0.6,11942.0,2.0,2,15.8,120.0,技术部,31.0,2,0
11.0,11137.0,5.7,3,8.5,120.0,运营部,31.0,3,0
6.3,10688.0,5.4,3,38.4,29.0,销售部,27.0,2,0
8.6,16423.0,4.6,4,1.0,33.0,技术部,33.0,5,1
4.8,10247.0,6.4,3,46.1,31.0,运营部,33.0,2,0
12.9,14815.0,2.0,5,39.7,93.0,技术部,37.0,3,1
7.2,11028.0,0.7,5,22.0,67.0,财务部,28.0,1,1
4.2,9628.0,2.4,4,28.7,120.0,运营部,28.0,3,0
17.1,12117.0,2.2,3,6.2,120.0,财务部,40.0,2,0
5.9,9480.0,0.0,4,45.0,70.0,财务部,26.0,0,1
18.6,13207.0,2.4,2,33.7,89.0,市场部,45.0,0,0
31.6,25172.0,7.3,5,35.2,120.0,技术部,53.0,2,1
12.6,9982.0,6.4,4,40.0,67.0,财务部,36.0,1,1
24.3,16399.0,5.6,3,17.2,120.0,运营部,52.0,4,0
0.0,9752.0,4.4,3,0.0,120.0,技术部,25.0,1,0
0.0,6939.0,8.3,4,49.1,0.0,运营部,23.0,3,0
22.0,12398.0,0.8,5,43.8,120.0,市场部,46.0,1,0
24.0,17089.0,1.1,4,19.3,120.0,财务部,47.0,3,0
18.5,19728.0,7.4,3,38.2,120.0,技术部,50.0,1,0
1.7,8338.0,4.1,4,55.2,120.0,财务部,24.0,1,0
25.8,16669.0,2.0,4,52.8,96.0,销售部,48.0,3,1
8.7,10235.0,5.7,4,18.7,67.0,销售部,34.0,3,0
9.7,9416.0,2.7,3,0.2,32.0,人事部,32.0,1,0
6.1,14421.0,1.5,4,3.7,120.0,技术部,28.0,4,1
33.8,16940.0,1.4,5,23.8,120.0,市场部,55.0,0,1
0.0,8135.0,5.0,3,59.2,0.0,财务部,24.0,2,1
21.7,16724.0,4.6,3,15.4,120.0,技术部,49.0,0,0
15.2,16134.0,8.6,2,18.1,120.0,销售部,43.0,0,0
16.7,12750.0,3.1,3,17.7,120.0,市场部,46.0,2,1
21.1,14680.0,3.1,4,19.4,89.0,财务部,45.0,2,1
19.0,13042.0,8.3,3,29.8,120.0,运营部,50.0,3,0
0.0,6237.0,7.0,4,4.4,120.0,运营部,28.0,1,1
0.0,7534.0,4.4,2,51.7,0.0,销售部,22.0,2,0
13.3,15838.0,0.0,5,27.1,76.0,技术部,42.0,1,1
9.7,14479.0,1.6,4,79.6,26.0,技术部,34.0,1,1
2.6,10011.0,0.8,4,6.5,8.0,财务部,26.0,3,1
2.9,11277.0,4.1,4,61.8,120.0,技术部,28.0,1,1
11.8,14503.0,2.5,2,57.8,56.0,销售部,33.0,0,0
0.0,6735.0,8.8,4,21.8,120.0,运营部,24.0,1,1
3.5,6297.0,0.0,4,22.1,38.0,运营部,24.0,1,0
32.0,14612.0,0.5,2,11.6,120.0,运营部,52.0,3,0
0.8,9491.0,4.7,5,11.8,8.0,销售部,32.0,1,0
25.7,16036.0,5.6,1,30.0,120.0,财务部,54.0,2,0
27.3,20130.0,0.0,4,30.4,120.0,财务部,54.0,0,0
2.9,10171.0,0.0,3,0.0,120.0,销售部,27.0,1,0
19.2,15202.0,3.2,4,75.9,120.0,财务部,46.0,2,1
11.3,12516.0,8.1,2,24.8,120.0,财务部,42.0,2,0
17.2,13607.0,9.7,2,31.3,120.0,市场部,45.0,2,0
0.0,7288.0,2.8,3,17.5,0.0,人事部,25.0,1,0
2.5,6654.0,3.5,5,24.7,23.0,人事部,28.0,1,0
0.9,6860.0,1.5,3,22.8,4.0,财务部,25.0,1,0
13.6,10795.0,5.9,4,29.9,66.0,人事部,42.0,2,0
23.2,13202.0,8.6,4,29.7,120.0,人事部,55.0,2,0
18.9,15399.0,7.8,4,46.1,120.0,财务部,44.0,0,0
20.3,13194.0,3.9,3,34.5,120.0,销售部,45.0,1,0
28.9,13905.0,1.5,4,44.1,120.0,人事部,54.0,4,0
18.9,15026.0,4.0,5,29.8,120.0,人事部,44.0,5,1
0.0,8039.0,8.1,3,34.6,0.0,运营部,23.0,0,0
22.5,20891.0,2.8,3,25.2,120.0,技术部,51.0,3,0
9.7,11020.0,0.0,5,50.1,66.0,市场部,34.0,4,1
0.0,7288.0,2.9,3,36.5,0.0,运营部,22.0,3,0
13.8,10271.0,3.2,3,26.8,44.0,财务部,39.0,5,0
32.6,16138.0,0.0,3,26.2,120.0,运营部,53.0,4,0
3.7,10089.0,4.7,4,27.8,41.0,技术部,30.0,6,1
8.3,14183.0,5.5,5,30.6,35.0,技术部,38.0,3,1
0.1,8830.0,9.6,4,28.9,1.0,人事部,28.0,2,1
1.6,8724.0,0.0,4,18.8,16.0,市场部,24.0,4,0
0.0,9254.0,6.2,3,45.3,0.0,财务部,25.0,0,0
17.4,15795.0,6.9,1,46.6,120.0,市场部,46.0,3,0
27.8,17954.0,5.6,3,65.7,120.0,市场部,51.0,3,0
0.0,7982.0,1.0,2,17.9,120.0,运营部,27.0,0,0
4.7,13468.0,0.8,2,43.3,53.0,技术部,32.0,2,0
0.0,7274.0,4.3,4,0.0,120.0,人事部,28.0,3,1
1.4,6380.0,4.3,2,46.6,16.0,运营部,23.0,0,0
17.7,13649.0,2.3,2,0.9,120.0,财务部,40.0,3,0
19.2,13181.0,7.9,3,10.3,75.0,市场部,45.0,1,0
22.5,19331.0,2.8,3,36.6,120.0,技术部,43.0,3,0
10.0,8692.0,0.0,2,17.6,84.0,人事部,35.0,1,0
10.5,12417.0,3.3,2,14.8,115.0,市场部,40.0,1,0
3.2,9796.0,5.4,3,20.3,13.0,技术部,25.0,2,0
1.5,7661.0,5.0,4,44.6,120.0,市场部,27.0,3,1
21.1,14547.0,5.0,4,11.3,120.0,运营部,53.0,3,1
20.9,14492.0,8.5,5,28.9,120.0,销售部,47.0,2,0
26.0,22159.0,0.7,4,22.4,120.0,销售部,52.0,2,1
25.3,14852.0,2.7,4,46.4,120.0,人事部,52.0,1,0
20.8,15121.0,8.6,5,47.0,120.0,销售部,43.0,4,1
31.2,13288.0,0.0,4,0.0,120.0,运营部,53.0,0,0
7.9,11239.0,3.8,4,50.9,91.0,运营部,36.0,1,0
0.0,6901.0,7.7,3,17.8,0.0,运营部,22.0,1,0
0.5,6698.0,7.6,3,34.7,120.0,运营部,24.0,2,0
5.6,8912.0,6.0,3,11.2,120.0,销售部,26.0,4,0
0.0,9361.0,6.1,2,37.4,120.0,销售部,25.0,1,0
13.6,13926.0,0.9,4,81.0,120.0,市场部,34.0,2,1
16.0,13285.0,8.1,2,32.5,120.0,市场部,45.0,2,0
23.4,12205.0,0.4,4,20.8,58.0,运营部,48.0,3,0
13.8,9803.0,0.6,5,25.4,93.0,人事部,41.0,3,1
4.0,7103.0,5.2,3,0.6,14.0,财务部,27.0,3,0
25.1,15874.0,2.5,2,59.0,97.0,运营部,47.0,4,0
7.6,12665.0,4.6,3,36.3,70.0,财务部,34.0,4,0
0.0,8739.0,5.3,3,9.0,0.0,市场部,22.0,1,0
8.7,11571.0,9.3,5,9.7,74.0,市场部,31.0,1,0
7.8,9090.0,5.3,4,30.3,26.0,财务部,33.0,2,0
5.7,15159.0,2.1,4,48.6,27.0,技术部,31.0,1,0
26.4,13936.0,6.0,4,7.0,120.0,人事部,49.0,0,0
20.2,14086.0,1.5,4,52.3,120.0,财务部,47.0,3,1
23.2,14889.0,6.7,4,28.2,120.0,人事部,45.0,4,1
0.9,6745.0,4.2,2,11.4,4.0,财务部,27.0,2,0
27.6,17161.0,5.2,3,20.6,101.0,人事部,49.0,2,0
18.2,15365.0,0.0,1,65.0,120.0,运营部,44.0,1,1
4.3,10057.0,0.0,4,2.2,16.0,财务部,28.0,3,0
17.6,15544.0,0.0,5,15.4,112.0,市场部,43.0,0,0
12.8,15239.0,9.2,4,49.1,94.0,技术部,38.0,2,1
5.1,7750.0,0.6,4,34.3,16.0,人事部,36.0,3,1
0.1,7962.0,6.2,5,14.2,120.0,运营部,26.0,1,0
9.2,10930.0,2.1,3,49.3,120.0,人事部,39.0,0,0
2.3,8599.0,3.3,2,50.2,20.0,运营部,25.0,2,0
2.8,6559.0,3.9,5,36.6,120.0,运营部,27.0,2,0
5.1,7402.0,8.9,5,17.8,30.0,人事部,26.0,1,0
28.0,16572.0,5.8,4,20.8,120.0,财务部,53.0,3,0
3.0,12907.0,5.2,3,35.7,8.0,技术部,31.0,1,0
3.9,14322.0,7.9,5,3.8,120.0,技术部,34.0,2,0
6.2,13276.0,2.1,4,56.6,32.0,销售部,33.0,1,0
24.3,15297.0,7.2,4,64.0,83.0,市场部,52.0,4,0
18.9,12505.0,6.7,3,25.3,120.0,人事部,41.0,7,0
31.6,14706.0,6.7,4,37.1,120.0,市场部,52.0,2,0
2.5,10895.0,3.5,4,53.7,17.0,技术部,32.0,1,0
4.0,9088.0,2.7,5,69.1,120.0,销售部,26.0,0,1
18.9,12867.0,1.4,4,61.1,120.0,运营部,40.0,1,1
1.7,8263.0,1.6,4,0.0,4.0,运营部,33.0,1,0
16.4,13695.0,1.2,4,23.7,120.0,市场部,48.0,4,1
23.6,15464.0,5.1,4,40.0,120.0,人事部,51.0,3,0
13.5,12627.0,3.3,3,20.1,120.0,人事部,38.0,6,0
24.0,13638.0,5.3,2,65.7,62.0,运营部,54.0,0,0
17.5,11386.0,5.5,2,62.6,65.0,运营部,40.0,1,0
5.8,10614.0,0.8,4,13.7,54.0,财务部,31.0,0,0
13.7,13823.0,0.7,1,26.8,120.0,市场部,38.0,2,0
0.0,8420.0,3.3,2,15.0,120.0,财务部,23.0,2,0
18.0,14533.0,1.7,5,26.1,95.0,销售部,49.0,0,0
0.0,7872.0,1.4,4,25.5,0.0,市场部,25.0,3,0
10.7,12690.0,9.1,1,49.1,112.0,财务部,32.0,3,0
15.2,12620.0,0.0,3,12.2,120.0,财务部,41.0,1,0
0.1,7260.0,10.1,4,0.0,1.0,财务部,23.0,3,0
0.0,9253.0,4.9,3,0.0,0.0,市场部,25.0,2,0
23.3,13025.0,7.0,3,9.4,120.0,市场部,45.0,1,0
3.3,11621.0,6.6,3,16.9,28.0,技术部,24.0,3,0
9.5,13225.0,5.9,3,33.7,95.0,财务部,38.0,2,0
7.6,9008.0,9.0,4,8.4,56.0,财务部,33.0,2,0
0.0,8306.0,0.8,2,5.8,0.0,运营部,30.0,3,0
7.1,9504.0,3.5,4,11.4,37.0,财务部,28.0,3,0
17.4,16581.0,1.4,3,7.7,120.0,市场部,47.0,2,1
32.6,27924.0,0.0,2,18.9,120.0,技术部,53.0,3,0
6.7,11868.0,2.0,2,18.1,74.0,销售部,27.0,5,1
28.5,14698.0,9.6,5,43.8,120.0,市场部,54.0,4,0
19.3,15615.0,3.5,3,10.2,120.0,市场部,42.0,1,0
15.9,15928.0,10.0,3,22.8,120.0,市场部,43.0,3,0
24.7,16452.0,10.3,2,19.1,120.0,市场部,45.0,1,0
24.6,14672.0,13.0,4,46.2,120.0,人事部,45.0,1,0
20.3,16387.0,9.7,3,26.9,120.0,技术部,49.0,4,0
15.5,16085.0,11.1,5,51.0,100.0,销售部,38.0,0,1
12.1,13216.0,5.0,4,7.0,120.0,技术部,40.0,2,1
4.0,9925.0,4.7,4,29.0,120.0,销售部,33.0,1,0
4.3,9069.0,4.9,4,18.5,31.0,人事部,25.0,2,0
14.8,20799.0,4.0,2,5.5,56.0,技术部,44.0,2,0
0.0,8916.0,4.4,5,28.6,120.0,市场部,23.0,1,0
6.3,12761.0,6.3,5,64.7,120.0,技术部,31.0,0,0
4.0,6702.0,2.6,3,12.9,12.0,运营部,25.0,3,0
0.0,7344.0,0.0,4,27.5,0.0,人事部,28.0,0,0
16.3,12682.0,5.1,3,3.8,116.0,销售部,43.0,2,0
16.9,17480.0,1.9,4,0.8,120.0,销售部,43.0,0,1
4.4,13688.0,2.2,4,14.3,120.0,技术部,36.0,0,0
1.0,7646.0,3.6,5,21.0,3.0,市场部,25.0,1,0
5.3,7831.0,2.9,3,21.9,120.0,人事部,36.0,3,0
5.4,9794.0,7.3,4,25.5,25.0,财务部,34.0,2,0
14.9,14322.0,3.5,4,0.0,120.0,运营部,46.0,0,0
10.1,13160.0,7.5,3,17.5,76.0,市场部,41.0,0,0
6.1,10006.0,4.6,4,40.0,57.0,销售部,38.0,0,1
16.4,11214.0,3.7,4,2.8,116.0,市场部,38.0,1,1
24.4,17873.0,4.5,4,22.9,120.0,销售部,54.0,2,0
17.3,10977.0,0.1,5,35.9,120.0,运营部,47.0,1,1
10.3,15182.0,5.0,2,14.4,105.0,销售部,38.0,2,0
14.7,13410.0,6.5,3,36.8,120.0,市场部,38.0,0,1
0.0,6243.0,7.0,2,0.0,120.0,财务部,23.0,2,0
30.5,26169.0,0.0,3,47.8,120.0,技术部,53.0,3,0
7.0,9805.0,0.0,3,37.3,36.0,市场部,33.0,1,0
3.7,8297.0,2.4,5,31.1,15.0,市场部,30.0,5,0
33.1,21338.0,8.2,3,52.5,120.0,销售部,55.0,6,1
17.3,15034.0,4.7,4,23.4,120.0,技术部,46.0,3,1
2.9,10487.0,1.7,3,17.6,30.0,技术部,24.0,3,0
0.0,11239.0,0.0,3,57.5,0.0,技术部,24.0,3,0
0.0,8726.0,1.9,4,66.8,0.0,市场部,23.0,2,1
17.8,16883.0,1.7,4,16.1,120.0,技术部,42.0,3,0
0.0,7230.0,6.8,3,27.7,120.0,运营部,24.0,0,0
31.1,17803.0,7.0,5,50.9,89.0,销售部,53.0,1,0
22.8,16908.0,0.9,3,28.4,120.0,财务部,53.0,0,0
8.6,9510.0,6.3,3,41.9,23.0,人事部,40.0,6,0
20.2,14749.0,6.0,3,45.6,120.0,市场部,42.0,5,0
3.7,7459.0,0.5,4,18.8,120.0,运营部,32.0,1,1
0.0,11624.0,3.7,3,38.4,0.0,技术部,24.0,1,1
19.6,18825.0,5.0,4,29.9,120.0,销售部,46.0,0,0
0.0,7969.0,4.5,4,5.7,0.0,销售部,25.0,0,0
0.0,11190.0,0.0,3,10.2,120.0,技术部,25.0,6,1
4.8,8999.0,4.4,5,17.0,18.0,销售部,32.0,1,0
0.0,8802.0,5.9,3,48.6,0.0,销售部,22.0,3,1
11.5,9614.0,8.7,3,49.2,80.0,人事部,36.0,0,0
14.6,12845.0,2.0,2,45.0,120.0,销售部,45.0,1,1
26.7,15947.0,2.4,3,38.8,120.0,运营部,48.0,3,0
14.8,11790.0,3.4,3,38.3,120.0,人事部,42.0,1,0
27.8,15539.0,4.9,3,35.6,120.0,运营部,50.0,1,0
4.8,13382.0,4.3,4,38.2,120.0,技术部,35.0,3,1
23.1,11951.0,5.8,2,39.5,120.0,运营部,50.0,2,0
14.2,10413.0,0.6,3,1.9,120.0,财务部,39.0,1,0
6.0,8943.0,5.2,4,14.2,68.0,运营部,29.0,1,1
27.8,18378.0,1.8,3,9.4,120.0,市场部,53.0,4,0
0.0,6375.0,3.6,4,52.1,120.0,运营部,31.0,4,1
0.0,7088.0,9.1,4,63.1,120.0,财务部,23.0,2,0
4.4,12744.0,0.0,3,0.0,26.0,技术部,30.0,2,0
5.0,10733.0,3.2,2,61.3,27.0,市场部,34.0,3,0
9.5,16178.0,0.2,3,31.7,100.0,技术部,34.0,3,0
13.9,11007.0,4.5,2,50.3,108.0,运营部,39.0,4,0
27.0,19117.0,7.1,4,40.1,120.0,销售部,51.0,2,0
10.2,12299.0,4.5,4,58.8,33.0,销售部,32.0,1,0
10.4,11033.0,3.6,4,34.2,120.0,财务部,39.0,1,0
2.5,7763.0,8.0,3,2.7,8.0,市场部,33.0,0,0
18.1,15602.0,5.0,5,27.9,120.0,技术部,49.0,1,0
0.0,8219.0,6.5,2,40.3,0.0,人事部,27.0,4,0
0.0,6139.0,6.1,5,25.7,120.0,运营部,25.0,2,0
15.6,12281.0,0.0,4,43.2,120.0,人事部,39.0,3,1
16.3,14287.0,3.8,3,28.7,76.0,财务部,44.0,2,0
16.5,13918.0,0.8,3,18.1,70.0,市场部,48.0,1,0
12.3,14292.0,1.5,3,8.3,79.0,财务部,41.0,4,0
22.1,16860.0,8.4,5,22.2,104.0,财务部,48.0,5,1
6.7,11139.0,2.9,3,34.1,120.0,技术部,35.0,4,0
0.0,10757.0,9.7,5,0.0,0.0,技术部,23.0,1,1
0.0,8714.0,0.0,4,14.4,0.0,销售部,26.0,4,1
0.0,6994.0,0.7,3,0.0,0.0,市场部,23.0,1,0
7.8,14903.0,6.3,4,17.7,47.0,技术部,33.0,1,0
14.7,17655.0,3.0,3,53.9,120.0,技术部,38.0,2,0
8.0,8900.0,4.9,3,6.3,79.0,运营部,34.0,3,0
16.1,15774.0,3.7,5,44.1,62.0,市场部,40.0,3,0
6.7,11697.0,3.6,3,87.0,70.0,财务部,38.0,1,0
17.9,14780.0,3.1,5,59.1,120.0,财务部,44.0,0,0
18.3,10626.0,4.5,5,32.7,120.0,人事部,44.0,1,0
7.8,8501.0,5.9,2,47.2,71.0,人事部,32.0,4,0
5.3,10777.0,8.8,4,2.6,58.0,销售部,33.0,1,1
14.8,12416.0,3.4,3,0.0,120.0,运营部,41.0,3,0
20.5,14474.0,2.8,4,30.6,120.0,市场部,42.0,3,1
1.6,9072.0,2.4,5,38.0,9.0,运营部,32.0,2,0
8.7,9675.0,8.4,5,51.9,102.0,市场部,33.0,2,0
19.8,20669.0,6.1,5,18.6,120.0,技术部,45.0,2,1
20.5,14753.0,0.0,3,33.9,120.0,人事部,43.0,3,0
0.0,11359.0,0.0,4,33.2,0.0,技术部,26.0,3,0
8.6,11242.0,1.5,3,27.4,31.0,人事部,37.0,1,0
20.4,23627.0,4.7,5,28.6,115.0,技术部,51.0,1,0
2.4,7272.0,3.9,3,12.9,25.0,销售部,23.0,2,0
18.3,16356.0,5.5,3,35.6,120.0,财务部,50.0,1,0
0.0,8603.0,3.5,1,33.9,0.0,运营部,27.0,1,0
15.6,13352.0,8.2,3,21.2,110.0,市场部,39.0,1,0
13.5,13951.0,6.3,3,43.3,65.0,技术部,36.0,2,0
0.0,9632.0,4.2,2,50.6,0.0,销售部,22.0,1,1
21.5,12604.0,7.4,5,43.5,120.0,运营部,52.0,0,1
13.5,10300.0,0.0,4,9.2,120.0,人事部,37.0,1,0
27.4,19687.0,3.7,3,32.0,120.0,技术部,53.0,3,0
2.5,9020.0,4.4,4,11.8,120.0,市场部,31.0,3,1
20.5,16763.0,5.8,3,31.9,120.0,销售部,51.0,1,0
24.1,18218.0,0.0,4,11.8,120.0,销售部,52.0,4,0
11.0,12860.0,3.2,3,55.5,91.0,运营部,40.0,2,0
6.9,9646.0,5.2,4,45.7,32.0,财务部,29.0,2,0
14.5,15103.0,5.4,3,53.1,104.0,销售部,45.0,3,0
16.7,15403.0,7.6,3,51.0,115.0,财务部,40.0,1,0
31.5,20570.0,6.3,4,24.6,120.0,市场部,53.0,1,1
4.3,11949.0,3.8,4,21.5,120.0,技术部,36.0,2,0
8.6,8350.0,6.0,4,64.8,43.0,市场部,31.0,3,1
5.4,10563.0,3.4,3,26.7,38.0,销售部,27.0,6,0
17.5,17837.0,4.4,4,2.9,120.0,销售部,45.0,2,1
30.2,16671.0,6.4,4,50.1,120.0,运营部,54.0,1,1
1.4,6153.0,3.9,2,32.9,120.0,人事部,23.0,5,1
18.8,20898.0,5.1,2,60.1,120.0,技术部,46.0,0,0
23.9,16078.0,6.9,3,34.9,90.0,运营部,53.0,1,0
0.0,7798.0,6.1,3,29.6,0.0,财务部,24.0,1,0
4.1,8989.0,7.7,3,60.5,40.0,运营部,26.0,1,0
18.3,14444.0,11.0,2,0.0,120.0,人事部,45.0,4,0
13.2,13969.0,6.1,4,18.3,120.0,市场部,43.0,4,0
2.1,8549.0,2.6,4,12.3,7.0,财务部,24.0,4,0
27.5,18103.0,5.5,4,0.0,120.0,财务部,50.0,3,1
19.0,12409.0,5.4,4,47.5,120.0,人事部,39.0,2,0
25.7,18365.0,5.8,3,18.9,120.0,销售部,52.0,4,0
28.7,20733.0,8.5,5,48.1,120.0,销售部,51.0,2,1
20.3,17700.0,0.0,4,37.8,120.0,销售部,49.0,3,1
7.5,12435.0,8.5,4,42.1,120.0,销售部,39.0,2,0
7.5,11059.0,9.6,3,20.9,88.0,技术部,30.0,1,0
11.2,16986.0,5.7,4,14.7,54.0,技术部,39.0,2,0
2.5,7859.0,5.8,4,31.8,120.0,运营部,25.0,2,0
23.8,18708.0,3.3,4,48.4,111.0,技术部,44.0,4,0
0.0,6701.0,4.0,4,29.0,120.0,运营部,26.0,1,0
13.8,14732.0,6.1,5,16.0,120.0,技术部,39.0,2,0
0.0,8104.0,5.9,5,6.0,0.0,人事部,24.0,2,0
5.6,12484.0,6.2,4,34.1,16.0,销售部,32.0,2,0
8.1,10367.0,5.9,5,18.9,66.0,财务部,30.0,1,0
16.6,14393.0,6.7,5,28.6,120.0,销售部,42.0,4,0
25.6,17866.0,6.4,1,25.2,111.0,市场部,48.0,1,0
0.0,7684.0,0.9,4,21.1,0.0,市场部,24.0,1,0
21.7,18855.0,6.5,3,35.9,120.0,财务部,50.0,2,0
25.9,13712.0,9.6,3,41.1,65.0,市场部,50.0,5,0
6.7,8373.0,3.9,3,69.3,77.0,财务部,33.0,1,0
16.0,12761.0,8.5,3,45.2,120.0,人事部,44.0,3,0
5.6,9139.0,1.2,1,61.9,26.0,市场部,35.0,2,0
6.0,9636.0,3.9,3,13.6,120.0,市场部,27.0,1,0
18.7,19656.0,2.1,1,0.0,112.0,技术部,39.0,2,0
3.6,7244.0,8.1,4,29.7,19.0,市场部,25.0,2,0
26.3,21461.0,8.9,5,47.2,120.0,技术部,51.0,2,1
27.4,20620.0,3.7,5,44.0,120.0,销售部,53.0,2,1
27.4,17170.0,7.5,3,54.2,120.0,运营部,49.0,1,0
16.1,17356.0,9.0,3,0.0,59.0,技术部,41.0,2,0
14.7,11419.0,3.9,5,55.1,120.0,市场部,40.0,3,0
32.7,17352.0,4.4,2,36.7,120.0,运营部,54.0,2,0
0.0,7511.0,6.2,5,0.0,120.0,运营部,30.0,3,0
0.0,11171.0,1.5,4,44.5,0.0,技术部,25.0,1,0
16.3,17821.0,4.3,4,33.4,83.0,技术部,41.0,2,0
6.9,9419.0,10.4,2,37.6,120.0,市场部,33.0,2,0
9.2,11888.0,2.5,1,50.0,25.0,财务部,33.0,1,0
0.0,6617.0,6.6,4,38.6,0.0,运营部,22.0,1,1
15.1,12762.0,5.6,3,0.5,108.0,销售部,42.0,3,0
5.1,12888.0,3.5,4,27.1,16.0,技术部,31.0,1,0
0.0,10638.0,4.7,4,0.0,120.0,销售部,28.0,1,1
0.0,7256.0,9.3,3,43.0,0.0,运营部,23.0,1,0
4.2,11882.0,5.7,3,58.0,42.0,技术部,34.0,1,0
28.3,18770.0,6.1,3,5.2,120.0,市场部,51.0,0,0
11.2,13282.0,8.8,3,16.6,98.0,技术部,33.0,1,0
15.7,18167.0,3.1,4,12.4,120.0,技术部,44.0,4,1
21.4,13944.0,0.9,4,20.9,120.0,运营部,47.0,2,1
4.8,11581.0,9.3,4,38.2,30.0,技术部,33.0,0,0
19.9,15837.0,4.4,3,21.1,106.0,销售部,49.0,2,0
21.5,15941.0,6.7,3,43.1,72.0,运营部,45.0,2,0
16.6,11991.0,1.7,4,51.3,120.0,财务部,40.0,1,0
0.0,10633.0,5.2,4,52.0,0.0,技术部,22.0,2,0
0.0,7949.0,0.7,4,7.6,0.0,市场部,23.0,1,0
27.0,16092.0,4.2,4,57.7,120.0,运营部,55.0,4,0
19.0,12825.0,2.1,5,59.3,120.0,市场部,48.0,2,1
27.3,15353.0,1.4,3,61.1,120.0,财务部,53.0,1,0
23.3,14346.0,3.1,3,26.8,120.0,财务部,52.0,0,0
0.0,7709.0,0.0,4,15.0,0.0,财务部,23.0,1,1
19.4,19729.0,0.5,2,10.3,120.0,销售部,48.0,0,0
14.3,12854.0,6.3,4,8.0,120.0,运营部,37.0,0,1
19.1,10951.0,5.0,3,30.2,58.0,运营部,48.0,1,0
0.0,8631.0,0.8,2,47.0,120.0,技术部,22.0,1,0
8.8,8201.0,5.6,2,56.1,104.0,人事部,32.0,1,1
20.3,16186.0,1.4,4,20.3,120.0,人事部,47.0,5,1
17.7,11863.0,6.2,4,29.2,120.0,人事部,48.0,2,0
19.0,12415.0,3.7,3,27.9,120.0,市场部,42.0,0,0
3.2,9896.0,3.0,2,17.3,14.0,市场部,32.0,2,0
0.6,8208.0,3.7,3,44.7,4.0,运营部,32.0,2,1
23.6,19468.0,11.7,3,37.3,120.0,技术部,54.0,1,0
11.2,11190.0,1.7,4,32.8,120.0,人事部,36.0,5,1
9.7,8674.0,4.7,3,37.2,120.0,运营部,37.0,2,0
8.1,8447.0,6.3,3,42.3,67.0,人事部,40.0,2,0
9.2,9363.0,1.1,2,42.1,32.0,市场部,36.0,2,0
18.6,12978.0,0.0,4,13.2,68.0,财务部,40.0,2,1
15.5,19338.0,2.2,4,47.9,120.0,技术部,36.0,0,1
19.5,13984.0,6.3,4,35.1,120.0,运营部,49.0,1,0
26.9,18930.0,3.0,4,21.3,120.0,市场部,52.0,2,0
30.0,21669.0,3.3,5,34.7,120.0,技术部,53.0,1,0
16.8,13226.0,6.7,3,36.9,120.0,人事部,41.0,2,0
7.9,13205.0,1.6,5,51.6,120.0,财务部,37.0,1,0
19.4,13798.0,3.7,4,9.1,120.0,财务部,45.0,2,0
19.6,24048.0,0.0,2,56.5,120.0,技术部,50.0,1,1
12.2,11958.0,5.0,4,30.5,120.0,人事部,41.0,2,0
13.3,14743.0,4.7,4,19.9,120.0,财务部,45.0,2,1
16.3,11602.0,6.4,4,19.3,120.0,人事部,47.0,1,0
20.9,14063.0,0.6,3,10.0,120.0,人事部,44.0,1,0
19.1,16429.0,3.4,3,0.0,120.0,销售部,47.0,1,0
8.8,13151.0,0.2,5,43.5,49.0,销售部,29.0,1,1
